adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,5,2012,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,6,2012,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,7,2012,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,8,2012,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,9,2012,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,10,2012,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,11,2012,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,12,2012,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,1,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,2,2013,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,3,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,4,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,5,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,6,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,8,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,9,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,10,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,12,2013,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,1,2014,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,2,2014,32,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,3,2014,27.5,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,5,2014,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,6,2014,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,7,2014,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,8,2014,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,9,2014,30,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,10,2014,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,11,2014,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,12,2014,25,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,1,2015,25,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,2,2015,25,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,3,2015,35,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,92,Eggs,31,YER,15,Retail,33,Unit,4,2015,48,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,3,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,4,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,5,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,6,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,8,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,9,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,10,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,12,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,1,2014,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,2,2014,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,3,2014,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,5,2014,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,6,2014,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,7,2014,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,8,2014,195,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,9,2014,165,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,10,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,11,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,12,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,1,2015,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,2,2015,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,3,2015,195,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,4,2015,500,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,5,2015,1300,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,6,2015,1300,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,7,2015,1080,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,8,2015,158.3333,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,9,2015,350,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,10,2015,350,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,11,2015,369,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,12,2015,163,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,1,2016,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,2,2016,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,284,Fuel (diesel),31,YER,15,Retail,15,L,3,2016,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,3,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,4,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,5,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,6,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,8,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,9,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,10,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,12,2013,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,1,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,2,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,3,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,5,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,6,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,7,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,8,2014,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,9,2014,170,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,10,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,11,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,12,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,1,2015,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,2,2015,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,3,2015,210,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,4,2015,580,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,5,2015,1330,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,6,2015,1425,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,7,2015,887.5,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,8,2015,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,9,2015,350,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,10,2015,388,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,11,2015,429,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,12,2015,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,1,2016,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,2,2016,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,285,Fuel (petrol-gasoline),31,YER,15,Retail,15,L,3,2016,150,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,4,2012,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,5,2012,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,6,2012,330,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,7,2012,330,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,8,2012,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,9,2012,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,10,2012,300,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,11,2012,250,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,12,2012,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,1,2013,250,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,2,2013,300,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,3,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,4,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,5,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,6,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,8,2013,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,9,2013,320,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,10,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,12,2013,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,1,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,2,2014,367,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,3,2014,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,5,2014,380,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,6,2014,380,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,7,2014,380,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,8,2014,380,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,9,2014,375,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,10,2014,320,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,11,2014,320,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,12,2014,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,1,2015,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,2,2015,385,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,3,2015,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,108,Lentils,31,YER,15,Retail,5,KG,4,2015,420,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,4,2012,420,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,5,2012,450,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,6,2012,450,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,7,2012,490,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,8,2012,490,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,9,2012,460,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,10,2012,420,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,11,2012,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,12,2012,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,1,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,2,2013,500,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,3,2013,420,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,4,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,5,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,6,2013,390,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,8,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,9,2013,410,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,10,2013,400,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,12,2013,450,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,1,2014,450,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,2,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,3,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,5,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,6,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,7,2014,360,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,8,2014,355,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,9,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,10,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,11,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,12,2014,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,1,2015,350,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,2,2015,347.5,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,3,2015,365,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,4,2015,390,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,5,2015,430,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,6,2015,450,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,7,2015,455,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,8,2015,425,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,9,2015,500,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,10,2015,450,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,11,2015,450,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,12,2015,405,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,1,2016,346,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,2,2016,343,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,96,Oil (vegetable),31,YER,15,Retail,15,L,3,2016,375,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,4,2012,90,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,5,2012,120,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,6,2012,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,7,2012,180,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,8,2012,300,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,9,2012,300,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,10,2012,240,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,11,2012,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,12,2012,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,1,2013,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,2,2013,250,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,3,2013,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,4,2013,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,5,2013,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,6,2013,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,8,2013,120,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,9,2013,100,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,10,2013,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,12,2013,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,1,2014,150,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,2,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,3,2014,125,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,5,2014,180,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,6,2014,190,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,7,2014,211,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,8,2014,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,9,2014,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,10,2014,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,11,2014,200,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,12,2014,250,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,1,2015,250,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,2,2015,187.5,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,3,2015,230,WFP Sub-office
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,4,2015,260,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,5,2015,300,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,6,2015,548,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,7,2015,400,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,8,2015,300,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,9,2015,300,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,10,2015,335,WFP Sub-Offices
269,Yemen,3409,Aden,192,Aden City,173,Onions,31,YER,15,Retail,5,KG,11,2015,383,WFP Sub-Offices
