MonthYear,EventCode,N_events
201207,0831,1
201207,050,8
201207,100,12
201207,057,20
201207,026,4
201207,084,3
201207,101,1
201207,018,22
201207,193,2
201207,1043,1
201207,110,18
201207,070,17
201207,086,2
201207,073,6
201207,141,3
201207,111,8
201207,102,3
201207,114,4
201207,060,18
201207,164,2
201207,192,4
201207,0833,1
201207,190,22
201207,173,49
201207,1123,2
201207,015,2
201207,071,9
201207,013,24
201207,033,2
201207,163,1
201207,154,4
201207,017,14
201207,042,87
201207,120,11
201207,043,92
201207,090,20
201207,056,3
201207,172,1
201207,046,23
201207,130,2
201207,031,2
201207,023,3
201207,010,136
201207,180,3
201207,161,2
201208,1712,2
201208,138,1
201208,040,29
201208,161,1
201208,154,2
201208,042,62
201208,017,3
201208,172,18
201208,023,1
201208,190,19
201208,027,3
201208,026,5
201208,1123,2
201208,013,48
201208,114,1
201208,056,1
201208,030,14
201208,193,3
201208,186,1
201208,110,40
201208,060,24
201208,141,4
201208,032,1
201208,036,44
201208,071,38
201208,022,3
201208,081,5
201208,182,3
201208,192,5
201208,010,113
201208,046,5
201208,051,119
201208,050,2
201208,043,69
201208,1122,3
201208,143,1
201208,061,7
201208,020,73
201208,054,2
201208,112,26
201208,073,2
201208,090,5
201208,0831,3
201208,0331,1
201208,084,9
201208,045,1
201208,015,5
201208,055,1
201208,012,18
201208,014,5
201208,0841,5
201208,080,10
201208,0311,2
201208,072,2
201208,033,8
201208,070,14
201208,057,22
201208,111,5
201208,100,3
201208,018,3
201208,173,26
201208,044,1
201208,130,3
201208,120,19
201209,018,3
201209,062,2
201209,051,79
201209,061,3
201209,010,74
201209,100,2
201209,073,1
201209,090,9
201209,0874,1
201209,046,17
201209,080,6
201209,031,5
201209,180,6
201209,086,2
201209,020,34
201209,060,14
201209,050,1
201209,011,1
201209,025,1
201209,017,2
201209,032,2
201209,043,37
201209,190,10
201209,112,7
201209,013,30
201209,0841,2
201209,030,24
201209,128,1
201209,015,1
201209,110,17
201209,036,12
201209,1821,3
201209,175,1
201209,044,1
201209,173,25
201209,0353,1
201209,071,5
201209,193,2
201209,114,1
201209,121,2
201209,1822,1
201209,141,5
201209,192,1
201209,074,1
201209,022,1
201209,072,5
201209,014,5
201209,172,1
201209,070,16
201209,057,15
201209,130,2
201209,045,3
201209,120,7
201209,016,1
201209,0231,1
201209,012,8
201209,040,32
201209,042,77
201209,027,2
201209,125,4
201209,1712,1
201209,111,14
201209,041,2
201210,012,17
201210,045,5
201210,163,2
201210,0241,1
201210,046,9
201210,031,1
201210,0833,1
201210,192,1
201210,0231,2
201210,141,1
201210,033,1
201210,172,1
201210,073,2
201210,057,38
201210,061,3
201210,190,4
201210,160,1
201210,051,32
201210,030,4
201210,081,1
201210,010,30
201210,090,9
201210,020,8
201210,016,2
201210,173,10
201210,014,6
201210,072,4
201210,015,2
201210,110,12
201210,100,2
201210,0861,4
201210,111,17
201210,013,21
201210,112,7
201210,042,35
201210,044,11
201210,043,46
201210,037,3
201210,153,1
201210,0841,2
201210,0311,2
201210,054,2
201210,071,8
201210,036,13
201210,050,5
201210,080,4
201210,040,24
201210,060,3
201211,036,15
201211,173,11
201211,114,1
201211,192,4
201211,0356,2
201211,033,1
201211,040,6
201211,112,14
201211,080,11
201211,013,18
201211,084,6
201211,034,1
201211,044,6
201211,010,63
201211,026,2
201211,015,5
201211,042,28
201211,071,1
201211,1312,1
201211,1712,3
201211,141,11
201211,052,1
201211,0231,1
201211,0241,2
201211,0243,5
201211,120,18
201211,060,8
201211,190,18
201211,083,1
201211,050,1
201211,110,13
201211,014,30
201211,045,2
201211,180,1
201211,143,7
201211,057,4
201211,0841,4
201211,1821,3
201211,031,2
201211,030,4
201211,100,6
201211,020,37
201211,043,32
201211,111,7
201211,163,13
201211,070,2
201211,012,23
201211,051,61
201211,172,1
201211,027,2
201211,090,5
201211,046,24
201212,046,9
201212,015,1
201212,057,8
201212,072,4
201212,0214,1
201212,084,2
201212,112,2
201212,111,4
201212,016,2
201212,182,1
201212,018,3
201212,045,3
201212,012,4
201212,173,17
201212,080,4
201212,071,15
201212,192,9
201212,162,9
201212,017,1
201212,042,9
201212,193,1
201212,020,15
201212,030,2
201212,040,3
201212,110,2
201212,143,3
201212,060,3
201212,013,5
201212,043,12
201212,090,5
201212,180,1
201212,010,11
201212,172,1
201212,051,12
201212,190,10
201212,160,6
201212,163,2
201212,032,1
201212,050,2
201212,120,7
201212,036,2
201301,015,1
201301,111,8
201301,164,3
201301,173,12
201301,100,2
201301,0214,1
201301,071,6
201301,036,22
201301,061,1
201301,010,26
201301,112,4
201301,042,29
201301,051,5
201301,175,1
201301,171,1
201301,190,7
201301,192,5
201301,057,2
201301,073,3
201301,045,2
201301,017,1
201301,031,1
201301,128,1
201301,154,13
201301,090,1
201301,1822,2
201301,043,25
201301,120,2
201301,053,1
201301,060,7
201301,040,8
201301,152,2
201301,013,12
201301,020,21
201301,163,1
201301,041,2
201301,046,4
201301,030,1
201301,012,3
201302,042,27
201302,072,2
201302,114,1
201302,090,24
201302,110,4
201302,020,12
201302,130,5
201302,031,1
201302,016,3
201302,017,3
201302,080,1
201302,061,2
201302,163,2
201302,040,10
201302,036,11
201302,111,4
201302,074,2
201302,100,2
201302,051,9
201302,112,1
201302,030,2
201302,015,1
201302,010,29
201302,057,2
201302,171,1
201302,190,1
201302,173,13
201302,043,40
201302,060,4
201302,0253,1
201302,0231,1
201302,174,3
201302,0831,1
201302,012,4
201302,1821,4
201302,120,10
201302,071,12
201302,021,1
201302,013,9
201302,180,2
201303,154,1
201303,042,27
201303,084,1
201303,080,4
201303,046,3
201303,0841,4
201303,051,20
201303,013,8
201303,036,15
201303,120,9
201303,026,1
201303,073,3
201303,010,15
201303,072,5
201303,141,5
201303,090,6
201303,045,1
201303,056,1
201303,112,4
201303,172,1
201303,012,1
201303,130,4
201303,030,2
201303,111,4
201303,100,6
201303,074,7
201303,060,8
201303,071,1
201303,017,1
201303,020,6
201303,015,2
201303,061,3
201303,114,5
201303,110,7
201303,190,15
201303,040,24
201303,173,9
201303,043,31
201303,193,10
201304,051,2
201304,036,15
201304,030,2
201304,190,1
201304,020,4
201304,011,1
201304,060,2
201304,040,27
201304,071,4
201304,192,3
201304,172,1
201304,042,8
201304,090,1
201304,0234,1
201304,043,5
201304,013,2
201304,010,14
201304,012,1
201304,031,1
201304,110,1
201304,074,1
201304,080,1
201304,173,2
201304,014,1
201304,057,1
201304,050,1
201305,036,1
201305,180,1
201305,046,4
201305,111,1
201305,060,3
201305,057,3
201305,1822,1
201305,040,8
201305,1821,1
201305,084,1
201305,013,3
201305,181,2
201305,112,4
201305,010,6
201305,138,2
201305,182,1
201305,173,4
201305,100,3
201305,203,2
201305,042,9
201305,0331,1
201305,160,1
201305,051,6
201305,070,5
201305,043,21
201305,074,1
201305,193,1
201305,190,8
201305,020,2
201306,046,20
201306,130,2
201306,057,51
201306,073,1
201306,114,3
201306,0841,10
201306,1821,7
201306,1724,3
201306,182,1
201306,071,20
201306,030,8
201306,190,17
201306,0211,1
201306,0831,1
201306,013,23
201306,0214,1
201306,010,69
201306,0332,1
201306,060,9
201306,026,1
201306,084,1
201306,112,7
201306,091,4
201306,090,1
201306,172,7
201306,080,15
201306,143,2
201306,100,9
201306,040,46
201306,043,116
201306,012,9
201306,193,2
201306,110,7
201306,0331,1
201306,018,1
201306,074,5
201306,070,5
201306,180,1
201306,162,8
201306,120,2
201306,111,4
201306,1721,1
201306,036,45
201306,041,1
201306,138,1
201306,014,2
201306,017,14
201306,051,58
201306,042,84
201306,062,3
201306,173,37
201306,141,4
201306,061,4
201306,032,3
201306,020,45
201306,072,6
201307,036,31
201307,057,12
201307,072,1
201307,111,13
201307,163,7
201307,035,3
201307,114,8
201307,173,41
201307,0311,1
201307,0831,1
201307,1121,1
201307,052,4
201307,010,74
201307,193,4
201307,192,4
201307,045,1
201307,015,4
201307,128,4
201307,012,28
201307,0842,1
201307,190,9
201307,1723,2
201307,020,44
201307,194,1
201307,0841,4
201307,031,5
201307,060,8
201307,172,4
201307,084,4
201307,032,3
201307,0211,2
201307,129,2
201307,053,1
201307,070,17
201307,113,1
201307,0331,2
201307,023,3
201307,051,88
201307,042,113
201307,056,1
201307,026,6
201307,180,10
201307,154,4
201307,044,1
201307,046,40
201307,016,6
201307,120,12
201307,040,41
201307,0233,2
201307,112,19
201307,014,9
201307,1712,2
201307,081,3
201307,050,7
201307,013,24
201307,041,2
201307,162,2
201307,125,7
201307,061,1
201307,080,5
201307,090,15
201307,100,11
201307,130,4
201307,073,9
201307,160,1
201307,043,92
201307,030,15
201307,141,5
201307,022,3
201307,071,23
201307,110,22
201307,074,1
201307,017,11
201308,071,15
201308,090,19
201308,050,5
201308,100,39
201308,013,39
201308,173,55
201308,027,3
201308,174,12
201308,044,3
201308,0874,9
201308,040,71
201308,033,2
201308,203,2
201308,0231,1
201308,141,3
201308,053,1
201308,032,1
201308,070,32
201308,046,22
201308,017,5
201308,031,3
201308,012,12
201308,0353,1
201308,0211,2
201308,057,8
201308,192,6
201308,061,9
201308,016,2
201308,011,1
201308,138,1
201308,072,11
201308,051,90
201308,015,5
201308,014,13
201308,0331,3
201308,160,2
201308,043,101
201308,150,1
201308,055,1
201308,018,3
201308,030,22
201308,0841,2
201308,041,1
201308,020,79
201308,172,3
201308,110,13
201308,161,1
201308,042,133
201308,125,4
201308,026,2
201308,1712,2
201308,120,5
201308,025,1
201308,111,9
201308,036,60
201308,010,133
201308,190,27
201308,073,6
201308,037,2
201308,130,5
201308,062,2
201308,154,16
201308,084,5
201308,1821,7
201308,081,2
201308,114,7
201308,133,1
201308,080,14
201308,1721,1
201308,180,3
201308,045,6
201308,112,19
201308,0256,1
201308,060,32
201308,022,3
201309,072,5
201309,014,9
201309,090,26
201309,120,9
201309,141,8
201309,093,1
201309,125,3
201309,112,93
201309,0311,2
201309,192,5
201309,173,96
201309,171,1
201309,174,2
201309,1821,39
201309,030,21
201309,012,21
201309,0842,1
201309,057,56
201309,025,5
201309,051,128
201309,122,1
201309,018,1
201309,172,8
201309,054,6
201309,111,9
201309,153,8
201309,043,130
201309,1121,1
201309,115,1
201309,045,1
201309,180,11
201309,1043,15
201309,130,8
201309,040,138
201309,190,21
201309,193,4
201309,022,2
201309,1246,1
201309,0234,2
201309,0233,2
201309,036,37
201309,138,4
201309,1712,1
201309,162,1
201309,114,4
201309,101,1
201309,028,2
201309,023,3
201309,046,59
201309,0214,1
201309,071,30
201309,0253,5
201309,0356,1
201309,032,2
201309,013,44
201309,010,141
201309,163,18
201309,031,6
201309,060,28
201309,044,1
201309,055,2
201309,026,9
201309,0231,19
201309,0874,1
201309,042,110
201309,110,18
201309,015,7
201309,100,10
201309,074,1
201309,1721,1
201309,152,2
201309,160,3
201309,080,12
201309,154,3
201309,081,4
201309,070,45
201309,073,8
201309,041,2
201309,020,134
201309,017,21
201309,0332,1
201309,084,3
201309,050,4
201309,0841,10
201309,016,6
201309,061,5
201310,1246,4
201310,057,41
201310,180,12
201310,013,42
201310,0332,2
201310,072,4
201310,045,1
201310,044,13
201310,190,26
201310,183,6
201310,0231,1
201310,010,116
201310,020,62
201310,172,2
201310,046,23
201310,128,9
201310,186,1
201310,112,29
201310,193,1
201310,060,24
201310,120,23
201310,1243,3
201310,014,5
201310,051,178
201310,084,1
201310,0256,1
201310,160,2
201310,061,6
201310,041,2
201310,0233,1
201310,062,2
201310,173,106
201310,150,1
201310,018,2
201310,071,10
201310,111,24
201310,070,37
201310,141,4
201310,016,2
201310,174,1
201310,074,3
201310,151,3
201310,080,7
201310,1822,1
201310,035,3
201310,130,5
201310,181,8
201310,040,85
201310,012,17
201310,026,4
201310,0234,3
201310,090,13
201310,0874,1
201310,043,133
201310,110,13
201310,027,1
201310,0334,1
201310,125,2
201310,023,2
201310,036,32
201310,100,15
201310,0841,9
201310,138,3
201310,0211,1
201310,042,151
201310,114,17
201310,073,4
201310,0356,3
201310,011,1
201310,017,14
201310,175,1
201310,015,5
201310,030,22
201310,1821,4
201310,081,11
201311,0353,1
201311,171,1
201311,192,4
201311,056,5
201311,141,6
201311,100,3
201311,111,25
201311,017,15
201311,080,2
201311,057,43
201311,1712,1
201311,035,2
201311,173,80
201311,092,2
201311,0874,2
201311,053,1
201311,040,59
201311,050,12
201311,041,1
201311,020,69
201311,172,10
201311,180,13
201311,025,1
201311,011,1
201311,023,2
201311,012,7
201311,160,3
201311,1821,5
201311,128,1
201311,070,43
201311,061,12
201311,0842,3
201311,046,41
201311,110,15
201311,030,10
201311,0233,9
201311,033,2
201311,051,86
201311,073,7
201311,062,3
201311,055,2
201311,115,1
201311,120,13
201311,071,22
201311,0831,1
201311,190,20
201311,112,7
201311,013,47
201311,081,4
201311,060,10
201311,130,9
201311,0331,1
201311,084,1
201311,0841,4
201311,037,2
201311,036,39
201311,138,2
201311,0862,1
201311,018,1
201311,010,99
201311,139,1
201311,193,9
201311,175,8
201311,042,98
201311,043,106
201311,083,1
201311,161,1
201311,191,2
201311,015,4
201311,022,9
201311,072,5
201311,045,1
201311,090,24
201311,114,5
201311,026,3
201312,046,42
201312,070,12
201312,084,3
201312,040,36
201312,043,57
201312,136,1
201312,141,7
201312,020,56
201312,033,3
201312,090,4
201312,051,75
201312,086,1
201312,071,12
201312,0841,1
201312,011,1
201312,0233,1
201312,081,1
201312,181,7
201312,042,41
201312,018,6
201312,120,10
201312,061,1
201312,190,13
201312,138,2
201312,010,86
201312,0831,1
201312,112,15
201312,057,61
201312,160,6
201312,026,2
201312,111,2
201312,130,5
201312,110,4
201312,014,3
201312,012,8
201312,191,1
201312,013,12
201312,044,5
201312,017,9
201312,045,1
201312,080,6
201312,173,10
201312,193,12
201312,036,20
201312,100,6
201312,062,3
201312,015,2
201312,1822,2
201312,060,5
201312,172,4
201312,030,11
201312,180,2
201312,125,1
201312,073,3
201401,051,62
201401,141,3
201401,139,2
201401,110,2
201401,014,3
201401,1712,1
201401,091,1
201401,070,17
201401,020,32
201401,154,8
201401,174,2
201401,036,7
201401,191,1
201401,0833,1
201401,016,1
201401,0841,4
201401,017,7
201401,046,23
201401,042,42
201401,163,3
201401,0353,2
201401,111,14
201401,071,9
201401,056,1
201401,050,3
201401,030,14
201401,043,76
201401,173,16
201401,0831,1
201401,190,13
201401,128,1
201401,081,2
201401,1821,1
201401,080,3
201401,062,4
201401,057,1
201401,023,3
201401,201,3
201401,010,70
201401,026,5
201401,120,11
201401,032,3
201401,130,1
201401,193,1
201401,114,4
201401,086,1
201401,0874,1
201401,060,7
201401,090,17
201401,1822,2
201401,186,1
201401,143,1
201401,073,3
201401,013,26
201401,112,7
201401,100,28
201401,040,20
201401,012,11
201402,186,2
201402,060,16
201402,033,2
201402,084,8
201402,040,55
201402,057,21
201402,045,1
201402,051,113
201402,190,21
201402,042,49
201402,090,17
201402,138,2
201402,046,28
201402,017,8
201402,141,1
201402,110,21
201402,032,10
201402,070,22
201402,043,135
201402,014,6
201402,193,6
201402,025,4
201402,128,1
201402,080,14
201402,022,4
201402,013,44
201402,100,26
201402,023,1
201402,0833,3
201402,172,3
201402,072,15
201402,0831,3
201402,1821,2
201402,192,10
201402,1721,1
201402,111,13
201402,050,12
201402,081,3
201402,020,79
201402,031,2
201402,030,11
201402,071,22
201402,012,10
201402,0841,10
201402,073,2
201402,028,2
201402,036,25
201402,074,1
201402,010,120
201402,035,1
201402,0231,13
201402,173,26
201402,175,1
201402,061,17
201402,145,4
201402,0311,4
201402,114,6
201402,112,27
201402,041,2
201402,120,3
201402,180,4
201402,130,5
201403,161,4
201403,192,16
201403,013,40
201403,100,15
201403,172,23
201403,130,12
201403,141,2
201403,114,7
201403,0311,4
201403,090,61
201403,031,1
201403,181,9
201403,026,4
201403,0833,1
201403,014,3
201403,154,4
201403,174,2
201403,055,4
201403,033,1
201403,0831,13
201403,173,29
201403,030,13
201403,051,120
201403,081,1
201403,061,6
201403,012,14
201403,046,21
201403,042,142
201403,120,7
201403,110,26
201403,010,126
201403,036,53
201403,145,2
201403,071,17
201403,074,5
201403,1721,1
201403,190,24
201403,016,2
201403,080,19
201403,072,1
201403,201,1
201403,180,1
201403,073,2
201403,160,10
201403,193,1
201403,043,189
201403,018,10
201403,045,3
201403,138,3
201403,017,50
201403,060,14
201403,1821,3
201403,0353,5
201403,0874,3
201403,152,1
201403,162,2
201403,128,2
201403,056,2
201403,041,8
201403,050,6
201403,084,4
201403,015,5
201403,011,3
201403,0841,4
201403,057,14
201403,163,1
201403,040,82
201403,070,28
201403,112,11
201403,021,1
201403,111,12
201403,020,73
201403,164,8
201403,1243,1
201404,073,6
201404,044,4
201404,062,2
201404,110,17
201404,193,4
201404,0253,1
201404,072,4
201404,046,26
201404,017,17
201404,112,12
201404,012,8
201404,022,1
201404,036,24
201404,070,15
201404,0356,1
201404,173,33
201404,057,4
201404,172,45
201404,071,11
201404,060,14
201404,025,1
201404,090,16
201404,031,2
201404,023,1
201404,1821,2
201404,011,2
201404,190,24
201404,141,5
201404,050,4
201404,010,100
201404,040,60
201404,015,2
201404,161,5
201404,052,1
201404,030,6
201404,181,2
201404,074,5
201404,130,5
201404,1822,2
201404,020,48
201404,154,1
201404,043,74
201404,114,5
201404,013,30
201404,100,12
201404,016,9
201404,163,2
201404,202,1
201404,045,5
201404,0841,6
201404,0331,1
201404,174,1
201404,041,1
201404,080,2
201404,051,73
201404,120,11
201404,054,1
201404,026,4
201404,042,98
201404,0311,1
201404,061,5
201404,160,2
201404,014,10
201404,111,10
201404,019,3
201404,0231,1
201405,190,14
201405,125,2
201405,030,11
201405,051,93
201405,0234,1
201405,013,34
201405,073,6
201405,182,2
201405,192,2
201405,070,28
201405,023,5
201405,043,103
201405,033,3
201405,071,15
201405,111,15
201405,080,11
201405,010,127
201405,046,29
201405,036,29
201405,1124,1
201405,0841,5
201405,180,4
201405,193,6
201405,1821,4
201405,020,85
201405,052,2
201405,061,2
201405,114,5
201405,050,20
201405,160,2
201405,012,25
201405,0231,3
201405,130,4
201405,017,17
201405,1712,1
201405,110,15
201405,018,1
201405,056,1
201405,112,9
201405,031,3
201405,090,12
201405,011,4
201405,060,11
201405,041,22
201405,014,4
201405,186,3
201405,038,1
201405,100,14
201405,045,6
201405,016,1
201405,026,6
201405,057,22
201405,172,8
201405,181,2
201405,042,81
201405,0874,6
201405,015,2
201405,161,4
201405,120,11
201405,173,26
201405,141,3
201405,0332,1
201405,040,48
201405,0811,1
201405,025,1
201406,192,3
201406,072,4
201406,1821,5
201406,172,2
201406,070,16
201406,160,4
201406,0833,4
201406,138,1
201406,182,1
201406,017,6
201406,141,2
201406,032,5
201406,112,12
201406,022,3
201406,203,1
201406,0841,3
201406,075,2
201406,040,81
201406,190,13
201406,193,1
201406,011,2
201406,056,1
201406,1712,1
201406,044,29
201406,010,136
201406,042,112
201406,026,2
201406,060,17
201406,1014,3
201406,120,12
201406,061,3
201406,080,4
201406,0231,1
201406,114,2
201406,050,9
201406,054,4
201406,145,2
201406,012,22
201406,0311,3
201406,110,36
201406,020,93
201406,046,25
201406,036,34
201406,180,1
201406,073,4
201406,071,20
201406,013,33
201406,0874,1
201406,100,25
201406,084,6
201406,023,2
201406,043,111
201406,062,4
201406,1044,4
201406,057,18
201406,173,44
201406,090,16
201406,014,10
201406,111,17
201406,052,1
201406,130,18
201406,154,1
201406,051,100
201406,033,1
201406,030,16
201407,010,213
201407,072,5
201407,080,16
201407,022,1
201407,172,12
201407,120,24
201407,017,7
201407,160,33
201407,090,47
201407,071,14
201407,166,6
201407,064,1
201407,138,2
201407,018,8
201407,143,3
201407,100,9
201407,112,25
201407,0234,1
201407,014,2
201407,181,2
201407,173,36
201407,111,9
201407,020,149
201407,060,27
201407,040,49
201407,074,3
201407,192,9
201407,033,7
201407,140,1
201407,046,72
201407,042,216
201407,1241,2
201407,023,3
201407,1721,2
201407,032,1
201407,056,1
201407,161,9
201407,174,4
201407,070,40
201407,051,185
201407,073,8
201407,084,5
201407,0874,20
201407,190,154
201407,0841,6
201407,044,2
201407,154,9
201407,141,4
201407,050,13
201407,061,6
201407,114,4
201407,153,3
201407,1712,44
201407,016,1
201407,041,10
201407,1821,2
201407,125,4
201407,043,371
201407,1724,10
201407,110,9
201407,130,27
201407,035,2
201407,030,20
201407,057,59
201407,015,2
201407,0333,1
201407,036,129
201407,012,62
201407,150,3
201407,1823,1
201407,013,69
201408,141,16
201408,015,5
201408,060,56
201408,043,1207
201408,145,2
201408,017,27
201408,013,183
201408,0231,11
201408,170,3
201408,080,10
201408,018,4
201408,193,6
201408,031,1
201408,180,2
201408,166,2
201408,181,2
201408,033,3
201408,084,8
201408,143,4
201408,074,5
201408,0234,4
201408,125,2
201408,1721,1
201408,044,11
201408,073,37
201408,154,106
201408,011,3
201408,127,1
201408,092,1
201408,192,57
201408,164,2
201408,026,15
201408,072,52
201408,112,12
201408,022,6
201408,030,65
201408,055,1
201408,173,23
201408,025,15
201408,037,12
201408,056,1
201408,114,15
201408,081,3
201408,153,7
201408,110,49
201408,1124,2
201408,130,149
201408,0255,1
201408,101,3
201408,052,1
201408,138,6
201408,0841,5
201408,071,36
201408,050,56
201408,061,5
201408,032,8
201408,162,1
201408,041,10
201408,091,1
201408,0311,5
201408,020,249
201408,019,1
201408,036,317
201408,190,265
201408,012,125
201408,161,5
201408,174,2
201408,191,41
201408,046,128
201408,111,11
201408,0332,1
201408,128,2
201408,100,38
201408,010,368
201408,0233,1
201408,136,7
201408,057,127
201408,023,12
201408,090,48
201408,040,204
201408,172,138
201408,160,94
201408,014,35
201408,042,596
201408,051,160
201408,070,122
201408,120,12
201408,0874,15
201408,1712,8
201408,1724,28
201409,015,7
201409,180,1
201409,013,107
201409,173,55
201409,017,13
201409,112,24
201409,010,397
201409,138,3
201409,190,98
201409,0332,1
201409,154,27
201409,055,2
201409,084,15
201409,175,1
201409,1123,7
201409,035,1
201409,0831,3
201409,012,73
201409,0231,9
201409,130,72
201409,129,3
201409,111,14
201409,114,12
201409,025,5
201409,0874,27
201409,033,9
201409,1723,9
201409,022,27
201409,0353,1
201409,161,2
201409,040,167
201409,042,350
201409,0331,3
201409,160,15
201409,124,1
201409,071,87
201409,0861,1
201409,050,22
201409,1722,1
201409,085,2
201409,136,2
201409,023,9
201409,060,60
201409,051,174
201409,021,1
201409,153,2
201409,192,43
201409,020,254
201409,073,35
201409,182,2
201409,072,4
201409,186,1
201409,139,3
201409,045,1
201409,046,78
201409,080,16
201409,032,1
201409,074,6
201409,043,541
201409,075,4
201409,030,67
201409,036,177
201409,0841,10
201409,181,2
201409,191,37
201409,061,10
201409,125,14
201409,164,1
201409,052,1
201409,014,18
201409,057,38
201409,100,52
201409,141,16
201409,026,6
201409,110,32
201409,011,4
201409,0813,1
201409,041,33
201409,070,95
201409,172,78
201409,037,3
201409,193,3
201409,174,5
201409,0234,1
201409,090,55
201409,120,23
201409,054,2
201410,131,4
201410,044,17
201410,070,159
201410,191,21
201410,040,400
201410,014,21
201410,140,2
201410,0253,1
201410,023,43
201410,026,28
201410,182,9
201410,032,24
201410,085,4
201410,0311,1
201410,020,392
201410,062,9
201410,1712,1
201410,110,44
201410,180,1
201410,072,52
201410,041,13
201410,124,1
201410,122,4
201410,130,85
201410,061,15
201410,120,59
201410,111,100
201410,043,1764
201410,193,8
201410,1123,7
201410,046,172
201410,013,317
201410,154,21
201410,173,31
201410,051,261
201410,0331,2
201410,152,1
201410,114,29
201410,057,39
201410,1053,2
201410,056,3
201410,022,6
201410,1721,1
201410,139,1
201410,0234,1
201410,138,9
201410,171,4
201410,143,6
201410,075,1
201410,019,1
201410,113,1
201410,0232,3
201410,060,92
201410,1821,8
201410,055,4
201410,015,9
201410,0231,5
201410,192,21
201410,050,26
201410,125,14
201410,016,15
201410,090,127
201410,186,1
201410,033,13
201410,100,98
201410,012,136
201410,0861,1
201410,031,2
201410,128,3
201410,0332,8
201410,0874,10
201410,153,4
201410,030,103
201410,073,75
201410,071,70
201410,181,2
201410,141,8
201410,174,2
201410,074,6
201410,017,22
201410,028,1
201410,036,313
201410,084,26
201410,010,493
201410,011,4
201410,160,39
201410,0841,15
201410,042,1284
201410,080,50
201410,112,15
201410,115,1
201410,0831,5
201410,086,30
201410,1723,4
201410,164,3
201410,172,180
201410,190,250
201411,192,2
201411,100,43
201411,012,115
201411,016,5
201411,193,3
201411,138,2
201411,140,1
201411,026,6
201411,153,1
201411,120,31
201411,124,1
201411,182,3
201411,071,34
201411,072,9
201411,175,2
201411,046,51
201411,040,193
201411,125,9
201411,0831,8
201411,0353,1
201411,0253,1
201411,160,34
201411,014,9
201411,053,1
201411,010,302
201411,036,168
201411,090,52
201411,013,300
201411,110,67
201411,086,14
201411,154,12
201411,093,4
201411,084,16
201411,061,3
201411,023,12
201411,056,2
201411,128,1
201411,022,3
201411,050,11
201411,0332,1
201411,161,6
201411,112,36
201411,0331,1
201411,122,1
201411,017,31
201411,057,17
201411,033,7
201411,174,9
201411,044,16
201411,111,28
201411,114,11
201411,0214,5
201411,015,3
201411,011,2
201411,018,3
201411,041,7
201411,0861,2
201411,0863,3
201411,0333,3
201411,060,35
201411,051,208
201411,0874,9
201411,172,28
201411,043,1134
201411,173,47
201411,021,2
201411,032,1
201411,139,4
201411,0231,4
201411,020,153
201411,190,84
201411,030,22
201411,080,36
201411,042,551
201411,0841,14
201411,085,1
201411,130,18
201411,031,5
201411,141,9
201411,070,128
201411,1123,11
201411,025,2
201411,073,41
201412,043,717
201412,084,11
201412,041,6
201412,071,28
201412,0861,2
201412,022,4
201412,153,16
201412,172,79
201412,0311,2
201412,1724,2
201412,082,2
201412,055,1
201412,020,195
201412,080,17
201412,0831,3
201412,193,11
201412,014,8
201412,061,10
201412,114,14
201412,012,72
201412,0841,1
201412,160,10
201412,138,1
201412,023,9
201412,086,20
201412,1822,1
201412,030,32
201412,042,474
201412,173,12
201412,162,2
201412,112,17
201412,143,10
201412,111,16
201412,1014,1
201412,152,7
201412,074,4
201412,190,48
201412,051,210
201412,011,1
201412,073,36
201412,134,3
201412,192,26
201412,035,3
201412,057,21
201412,033,3
201412,0332,2
201412,018,2
201412,052,1
201412,070,69
201412,026,5
201412,015,12
201412,010,331
201412,130,18
201412,036,195
201412,0874,8
201412,060,28
201412,031,8
201412,017,15
201412,040,138
201412,062,2
201412,0254,1
201412,046,49
201412,050,15
201412,0231,2
201412,0241,2
201412,0312,1
201412,075,1
201412,025,2
201412,090,34
201412,013,185
201412,110,33
201412,0334,2
201412,038,2
201412,191,1
201412,072,22
201412,100,25
201412,120,15
201412,0833,10
201412,141,2
201412,016,4
201412,166,2
201501,086,2
201501,110,32
201501,074,1
201501,084,16
201501,154,14
201501,181,1
201501,055,1
201501,043,484
201501,193,13
201501,022,17
201501,018,8
201501,153,3
201501,073,35
201501,112,14
201501,114,5
201501,0231,4
201501,036,122
201501,081,18
201501,0831,2
201501,012,25
201501,111,21
201501,190,66
201501,023,8
201501,072,16
201501,173,28
201501,080,10
201501,011,6
201501,172,23
201501,130,38
201501,030,36
201501,044,24
201501,0311,3
201501,017,22
201501,015,3
201501,061,12
201501,120,26
201501,060,37
201501,191,1
201501,125,4
201501,1721,1
201501,145,1
201501,040,85
201501,010,259
201501,019,1
201501,041,10
201501,141,11
201501,035,20
201501,071,40
201501,027,1
201501,046,23
201501,013,57
201501,0874,7
201501,192,4
201501,051,166
201501,0234,2
201501,0214,1
201501,026,2
201501,0833,3
201501,031,20
201501,138,3
201501,180,2
201501,186,1
201501,100,6
201501,1712,7
201501,175,6
201501,033,5
201501,057,57
201501,062,1
201501,070,81
201501,090,58
201501,025,2
201501,032,3
201501,052,2
201501,014,26
201501,053,3
201501,042,314
201501,020,114
201501,016,6
201501,0841,14
201501,128,1
201501,050,29
